"ID","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","year","re","GID_2"
33,0.29149267077446,0.0726165622472763,0.149048976654808,0.291434168936212,0.434130356604988,0.291323065757751,1.34192855345919e-07,2021,1,"IND.24.9_1"
34,-0.166218027472496,0.0731558427214622,-0.309954065312588,-0.166196551968499,-0.0227291554401257,-0.166147351264954,2.46816722997714e-07,2021,1,"IND.26.14_1"
35,-0.0617416985332966,0.072862796485424,-0.204850056370471,-0.0617382562411371,0.081219327028738,-0.0617251694202423,1.74934852723664e-07,2021,1,"IND.26.15_1"
36,0.237508714199066,0.0724640786647797,0.0953252376977889,0.237463244291025,0.379815901118321,0.23737832903862,1.20934964818368e-07,2021,1,"IND.26.21_1"
37,-0.0375509150326252,0.0729550719261169,-0.18083046242319,-0.0375509706489315,0.10560073775902,-0.0375448763370514,2.00481288043197e-07,2021,1,"IND.26.23_1"
38,-0.0881782323122025,0.0728929936885834,-0.231364439327944,-0.0881684052322739,0.0548252651804274,-0.0881425440311432,1.89267647340347e-07,2021,1,"IND.26.25_1"
39,-0.0534490831196308,0.0729063376784325,-0.196638133747467,-0.0534473015921053,0.0896017923109997,-0.0534375160932541,1.76297988372889e-07,2021,1,"IND.26.27_1"
40,-0.15666438639164,0.0731316581368446,-0.300351170041087,-0.156643472017396,-0.0132220530096361,-0.15659536421299,1.9411904742111e-07,2021,1,"IND.26.28_1"
41,0.0116450740024447,0.0727853551506996,-0.131275199278521,0.0116359720724504,0.154487669306999,0.0116239404305816,1.73785253700348e-07,2021,1,"IND.26.29_1"
42,-0.119373358786106,0.0730091705918312,-0.262799420887168,-0.119359419476579,0.0238470439215823,-0.119325287640095,1.82232383471535e-07,2021,1,"IND.26.2_1"
43,-0.133028104901314,0.0730657652020454,-0.276566431684603,-0.133013831908777,0.0103030737974942,-0.132979020476341,2.40762319638957e-07,2021,1,"IND.26.4_1"
44,0.115179568529129,0.0727986842393875,-0.0277215867652921,0.115154921681176,0.258088987557919,0.115111760795116,1.57645379563409e-07,2021,1,"IND.26.5_1"
45,-0.0791165009140968,0.0731787905097008,-0.222848880193861,-0.0791117770779014,0.0644616890609376,-0.0790961012244225,2.58622453705302e-07,2021,1,"IND.26.8_1"
46,-0.284973382949829,0.0742246508598328,-0.430826577520507,-0.284945158509521,-0.139407374253039,-0.284882366657257,1.59794845511305e-07,2021,1,"IND.28.13_1"
47,-0.313510060310364,0.0741588324308395,-0.459224947208041,-0.313485065880152,-0.168063406572622,-0.31342875957489,2.55682103804297e-07,2021,1,"IND.28.22_1"
48,-0.215871706604958,0.0734292641282082,-0.360153586576909,-0.215846815211794,-0.0718580787816481,-0.215790823101997,1.17135815835736e-07,2021,1,"IND.29.15_1"
49,-0.233289778232574,0.0735046342015266,-0.377728013906798,-0.233261979262376,-0.0891360597840148,-0.233200192451477,1.16365024580099e-07,2021,1,"IND.29.16_1"
50,0.333879768848419,0.0725600570440292,0.191575573814442,0.333811686313956,0.47643118892559,0.333681523799896,1.79561812128909e-07,2021,1,"IND.3.10_1"
51,0.379205822944641,0.0723915621638298,0.237267530289557,0.379125524764631,0.521459550976484,0.378970742225647,1.4816562392221e-07,2021,1,"IND.3.13_1"
52,0.257716059684753,0.072587750852108,0.115327418038062,0.257658042261185,0.400297037264567,0.257548034191132,1.15223516965348e-07,2021,1,"IND.3.14_1"
53,0.429419815540314,0.0724871158599854,0.287326572990702,0.429328299233665,0.571890941732512,0.429150849580765,1.27618289864857e-07,2021,1,"IND.3.15_1"
54,0.346968948841095,0.0724812746047974,0.204843340971214,0.346892233198923,0.489390917485552,0.346744626760483,1.10492802338539e-07,2021,1,"IND.3.16_1"
55,0.24726302921772,0.0725789368152618,0.10489203387785,0.247204895266434,0.389826701607465,0.247094705700874,1.35789742192416e-07,2021,1,"IND.3.17_1"
56,-0.299149990081787,0.075601153075695,-0.447850956946337,-0.299072214078276,-0.151011311629452,-0.298909664154053,3.18851808937207e-07,2021,1,"IND.3.18_1"
57,0.4339200258255,0.0724948346614838,0.291814544475738,0.433827495161743,0.576408704832146,0.43364804983139,1.37988856413408e-07,2021,1,"IND.3.1_1"
58,0.379894137382507,0.0724568739533424,0.237839043325727,0.379809831856228,0.522287193305048,0.379646956920624,1.27516020066216e-07,2021,1,"IND.3.4_1"
59,0.331398546695709,0.0724917352199554,0.189233375781327,0.331328744351958,0.473820627423662,0.331195145845413,1.59665590950041e-07,2021,1,"IND.3.5_1"
60,0.537028074264526,0.072645515203476,0.394653837221112,0.536926881865613,0.679832528779539,0.53672993183136,1.97221886638903e-07,2021,1,"IND.3.6_1"
61,0.317566692829132,0.0724899917840958,0.175400026197787,0.317498345387322,0.459982844796672,0.317367613315582,1.1901415388686e-07,2021,1,"IND.3.7_1"
62,0.501812875270844,0.0724364668130875,0.359887481420778,0.501697945255787,0.644246138189583,0.501473128795624,1.12000457632821e-07,2021,1,"IND.3.8_1"
63,0.153639435768127,0.0726267844438553,0.0111115709277235,0.153602876774308,0.296240445981585,0.153535947203636,1.09291681600865e-07,2021,1,"IND.3.9_1"
64,-0.413643449544907,0.086402639746666,-0.583695844541114,-0.413515635088689,-0.244444190596853,-0.413250148296356,7.36313907074096e-07,2021,1,"IND.30.2_1"
65,-0.252870351076126,0.0739350169897079,-0.398262930704097,-0.252805316331209,-0.107967909841385,-0.252668768167496,2.02515698011809e-07,2021,1,"IND.30.3_1"
66,-0.274647951126099,0.0748768448829651,-0.421903357209844,-0.274578131051366,-0.127909690239626,-0.274431854486465,3.48253152598823e-07,2021,1,"IND.30.4_1"
67,-0.0508806072175503,0.0729967579245567,-0.194251354692799,-0.0508773040510048,0.0923428619187672,-0.0508644580841064,1.37083077542908e-07,2021,1,"IND.31.15_1"
68,-0.136160522699356,0.0730713978409767,-0.279707702458243,-0.136146905552357,0.00718237086133078,-0.136113420128822,1.59450143790606e-07,2021,1,"IND.31.17_1"
69,-0.248163223266602,0.0746928304433823,-0.394894331290524,-0.2481482898089,-0.101647996624502,-0.248111680150032,2.65210098059798e-07,2021,1,"IND.32.7_1"
70,-0.150099113583565,0.0731947273015976,-0.29392635299028,-0.150072363680488,-0.00655038173332323,-0.150012746453285,1.11589007947165e-07,2021,1,"IND.7.14_1"
71,-0.10929773747921,0.0730824396014214,-0.252894103246065,-0.109274664087646,0.0340406820447671,-0.109222427010536,1.13401333872863e-07,2021,1,"IND.7.19_1"
72,-0.0120180146768689,0.0730187073349953,-0.155447989152979,-0.0120091817860081,0.131232715296963,-0.0119854342192411,1.10238601144075e-07,2021,1,"IND.7.20_1"
73,-0.150419935584068,0.0733694136142731,-0.294603204745567,-0.15038866938241,-0.0065406518958685,-0.150319993495941,1.11243941557126e-07,2021,1,"IND.7.21_1"
74,-0.262219965457916,0.0733926296234131,-0.406490362160389,-0.262174311610685,-0.118332637264501,-0.262076765298843,1.27380935950312e-07,2021,1,"IND.7.23_1"
75,-0.123635590076447,0.0731232538819313,-0.267320777718586,-0.123609422688572,0.0197741917704678,-0.123550958931446,1.10667155595821e-07,2021,1,"IND.7.27_1"
76,-0.152821138501167,0.0732085704803467,-0.296684462003993,-0.152791374361982,-0.00925277822724141,-0.152725711464882,1.17536636383577e-07,2021,1,"IND.7.2_1"
77,-0.151968464255333,0.0731797069311142,-0.295768306071436,-0.151941017853998,-0.00845080067172194,-0.151879981160164,1.14554666276023e-07,2021,1,"IND.7.5_1"
78,-0.183340504765511,0.0736864358186722,-0.328205095335573,-0.18328918002597,-0.0388909276222193,-0.183180257678032,1.30138419587926e-07,2021,1,"IND.7.6_1"
