"base","new","diff"
0.262377820690217,0.191060260004504,0.0713175606857132
0.318691182753378,0.214119665170384,0.104571517582995
0.251740673266882,0.253096362738593,-0.00135568947171033
0.351858299494644,0.232038187230889,0.119820112263755
0.306350138408481,0.245303370062314,0.0610467683461666
0.174811138731622,0.165797732000726,0.00901340673089546
0.178826350282462,0.162465982322755,0.0163603679597075
0.192190058687798,0.172564691257027,0.0196253674307708
0.248093157940851,0.231705022992697,0.0163881349481539
0.636221872079998,0.563616563223813,0.0726053088561859
0.298644986591438,0.27579724292658,0.0228477436648573
0.42352013230199,0.497869510847615,-0.0743493785456256
0.123291385437254,0.176066869734259,-0.0527754842970049
0.154457958382311,0.14244736149069,0.01201059689162
0.253242456112132,0.204263343595937,0.0489791125161951
0.311136040738473,0.26927270305875,0.041863337679723
