"ID","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","year","re","GID_2"
23,0.0764039382338524,0.0487762279808521,-0.0182058774083532,0.075985754890146,0.173238012218159,0.0751165375113487,1.27963221025705e-05,2021,1,"IND.12.14_1"
24,-0.0850380137562752,0.0517034269869328,-0.187904037318171,-0.0845799605664641,0.0152413669620498,-0.0836218148469925,8.24603784918944e-06,2021,1,"IND.12.15_1"
25,-0.0761532783508301,0.0510078519582748,-0.177477755370973,-0.0757609110133443,0.0229403500844879,-0.0749406144022942,9.08261016748109e-06,2021,1,"IND.12.1_1"
26,-0.0888567119836807,0.0513011142611504,-0.190886588165721,-0.0884151364419714,0.0106780348819522,-0.0874899849295616,1.09490194979921e-05,2021,1,"IND.12.21_1"
27,-0.0469285808503628,0.0501019023358822,-0.146065861822994,-0.0466909569691669,0.0508154254493556,-0.0461953729391098,5.79038235397138e-06,2021,1,"IND.12.3_1"
28,-0.0193231496959925,0.0497719645500183,-0.117549766623711,-0.0191830576550929,0.0780416582653514,-0.0188910085707903,1.57982108111562e-06,2021,1,"IND.12.5_1"
29,0.0446797087788582,0.0530490428209305,-0.058910446762467,0.044432050693772,0.149531192149198,0.0439234562218189,4.15353592568785e-06,2021,1,"IND.14.14_1"
30,-0.107526011765003,0.0656738504767418,-0.239942518430231,-0.1063212741549,0.0182783091587731,-0.103794299066067,5.95778496305973e-06,2021,1,"IND.14.21_1"
31,-0.00169515586458147,0.0502708368003368,-0.100590987561172,-0.00166784103901098,0.0969556294029784,-0.00160760001745075,7.61936118305487e-07,2021,1,"IND.14.22_1"
32,0.00406656740233302,0.0528009124100208,-0.0996312000972863,0.00401571547542593,0.107947872636224,0.00391584541648626,2.48410138670033e-06,2021,1,"IND.14.5_1"
33,-0.0521366372704506,0.0499021112918854,-0.15100171661412,-0.0518572680684286,0.0451089543379382,-0.0512760579586029,4.85305948889621e-06,2021,1,"IND.14.7_1"
34,0.0183659885078669,0.0487120114266872,-0.0770083887145145,0.0182394885069385,0.114351144888548,0.0179835669696331,2.79934796479136e-06,2021,1,"IND.15.12_1"
35,0.0226959493011236,0.0488470979034901,-0.0729652112727103,0.022577809587995,0.118919051600518,0.022339103743434,1.69305713966131e-06,2021,1,"IND.15.13_1"
36,0.1544089615345,0.0494562275707722,0.059002480530317,0.153830439894637,0.253001055405005,0.152609765529633,1.37341961039633e-05,2021,1,"IND.15.17_1"
37,0.00561048602685332,0.0495264679193497,-0.0915155627952916,0.0055377180793501,0.103051234435602,0.0053929565474391,3.13804352203311e-06,2021,1,"IND.15.18_1"
38,-0.0131402937695384,0.0488853082060814,-0.109319382213153,-0.0131072643371603,0.0827691598117819,-0.0130339162424207,7.43335722013113e-07,2021,1,"IND.15.19_1"
39,-0.0428259819746017,0.049563642591238,-0.14063126811983,-0.0426871461320423,0.0541303385913545,-0.0423956587910652,5.95207800934165e-07,2021,1,"IND.15.1_1"
40,-0.0477868393063545,0.0493501238524914,-0.145322505034807,-0.0475972656683297,0.0486204631482937,-0.0472026765346527,1.2660787778306e-06,2021,1,"IND.15.20_1"
41,-0.0564699470996857,0.0497320145368576,-0.155066715176005,-0.056166491507712,0.0403773166537215,-0.0555346943438053,6.95111114955467e-06,2021,1,"IND.15.21_1"
42,0.0231159739196301,0.0485275536775589,-0.0717895487068045,0.0229516938433041,0.118841087654231,0.0226182155311108,3.16621100039638e-06,2021,1,"IND.15.22_1"
43,0.0245431829243898,0.0487711764872074,-0.0710414862413553,0.0244501223929512,0.120546986254782,0.0242625400424004,6.26661703251048e-07,2021,1,"IND.15.23_1"
44,0.0427859090268612,0.0485135205090046,-0.052044388755516,0.0426086709615596,0.138501638910523,0.0422477200627327,1.12419869140027e-06,2021,1,"IND.15.2_1"
45,-0.0132143395021558,0.0488832779228687,-0.109264974964251,-0.0132248696342286,0.082807669144004,-0.0132407359778881,9.2476142890866e-07,2021,1,"IND.15.3_1"
46,-0.0268593709915876,0.0495772399008274,-0.124503417298786,-0.0267864916144565,0.0702980271021776,-0.0266304444521666,6.19337941659074e-07,2021,1,"IND.15.4_1"
47,0.00404529133811593,0.0490105152130127,-0.0920188530853799,0.00395506911957911,0.100521353237513,0.00377509347163141,2.46371031355994e-06,2021,1,"IND.15.5_1"
48,0.0734772458672523,0.0488492920994759,-0.0215080333701043,0.0731352960000653,0.170256235580595,0.0724286064505577,5.49588030790817e-06,2021,1,"IND.15.7_1"
