"base","new","diff"
0.0525778674827613,0.0486330253661482,0.00394484211661302
0.128363202277247,0.14864610613843,-0.0202829038611834
0.125106483908457,0.133223444128515,-0.00811696022005748
0.220968718071607,0.238623571412948,-0.0176548533413412
0.221377277915709,0.222983319048737,-0.0016060411330282
0.30812113958224,0.299408289697838,0.0087128498844018
0.222817809616103,0.221856920329332,0.000960889286771072
0.169739168163417,0.169329996434844,0.00040917172857316
0.185803351782024,0.205884701021041,-0.0200813492390171
0.299464153536336,0.284204999158247,0.0152591543780894
0.279912002333596,0.298130770716549,-0.0182187683829531
0.245686249723265,0.255056570590537,-0.00937032086727177
0.557785900419219,0.537289235742624,0.0204966646765951
0.678879793593418,0.65171344155168,0.0271663520417389
0.0802504208321559,0.0997972786785803,-0.0195468578464244
0.167253970970787,0.171439611645726,-0.00418564067493896
0.493815243303248,0.500754490572783,-0.00693924726953504
0.517255687103643,0.519495761780775,-0.00224007467713205
0.16646692094454,0.178878141252762,-0.0124112203082214
0.284305586685812,0.274049996131603,0.0102555905542092
0.150560707288572,0.147632697842253,0.00292800944631905
0.15382495398819,0.137456511959672,0.0163684420285184
0.173437219990465,0.170123399685464,0.00331382030500121
0.280141002478631,0.276630396643081,0.00351060583555002
0.196677159956602,0.179403920394984,0.0172732395616178
0.214885936061123,0.185893745623878,0.0289921904372455
0.244806373648004,0.230941640199153,0.0138647334488518
0.156137820187128,0.158536877509093,-0.00239905732196471
0.149650355419047,0.171978187457522,-0.0223278320384748
0.180226183112255,0.159117794613236,0.0211083884990197
0.128551351392622,0.139590604029739,-0.0110392526371171
0.224218269799788,0.227674886470026,-0.0034566166702375
0.168901691856348,0.172383092222838,-0.00348140036649
0.131405331480517,0.142272679516048,-0.0108673480355319
0.125208237643874,0.122410956433,0.00279728121087369
0.34683267999597,0.327094916162355,0.019737763833615
0.236390337236174,0.219262567840026,0.0171277693961474
0.224803008401594,0.222057137548844,0.00274587085274919
0.219222986975654,0.193219960808983,0.0260030261666708
0.259014191666819,0.255620531124773,0.00339366054204637
0.505515054165322,0.542247705920513,-0.0367326517551916
0.558603975099847,0.59475636331666,-0.0361523882168129
0.195400424200214,0.207152530014035,-0.0117521058138211
0.250011916087973,0.241113590302606,0.00889832578536653
0.329454705777254,0.3274309999744,0.00202370580285394
0.194657942789316,0.174961611543076,0.0196963312462401
0.250773349203636,0.272332828982787,-0.0215594797791505
0.176566370826192,0.164495908117429,0.0120704627087633
0.242070935693587,0.255531076617851,-0.0134601409242643
0.0635852010582176,0.0657228618869433,-0.0021376608287257
0.275556443779399,0.294376532386565,-0.018820088607166
0.419315958480663,0.383582731976273,0.0357332265043896
0.525994634367013,0.529004126608681,-0.00300949224166791
0.327951937340736,0.316728098547567,0.0112238387931697
0.350319894013088,0.3466085449542,0.00371134905888854
0.676599910675337,0.710003305169446,-0.0334033944941093
0.630810256533515,0.60992326091742,0.0208869956160949
0.137829044755817,0.132229830972418,0.00559921378339881
0.189171957761554,0.177060908014156,0.0121110497473988
0.291322366024369,0.314843324018965,-0.0235209579945962
0.251969129174705,0.238184035235458,0.0137850939392467
0.108295760643855,0.109085178238619,-0.0007894175947636
0.236034802204262,0.245842044866116,-0.00980724266185359
0.342223770142701,0.324623070890586,0.0176006992521158
0.258712816929808,0.25055754354523,0.00815527338457811
0.264551124865806,0.250790994284034,0.0137601305817714
0.197460498577554,0.18967013495321,0.00779036362434449
0.270456555370327,0.27288664641438,-0.0024300910440529
0.279672624870264,0.287677256916655,-0.00800463204639112
0.218860985400474,0.219327368963712,-0.000466383563238332
0.158198870981051,0.167303590545473,-0.00910471956442171
0.245315084165274,0.243149183607923,0.0021659005573515
0.203596091395244,0.183335658404972,0.0202604329902724
0.274309708952067,0.267116632048602,0.00719307690346471
0.254769357485695,0.246496613976841,0.00827274350885393
0.255078255501217,0.259294015321857,-0.00421575982064032
0.205027618558574,0.201215797777077,0.00381182078149733
0.402232252011129,0.391591404530718,0.0106408474804109
0.66590375037986,0.603658680646287,0.0622450697335729
0.154586451963285,0.132110276472677,0.0224761754906084
0.945327935244052,0.86968226200122,0.0756456732428314
0.659335494995816,0.573494066418272,0.0858414285775446
0.292637239667093,0.260763978679313,0.0318732609877809
0.182274847930855,0.18339742870612,-0.00112258077526592
0.184890485425131,0.16312358426911,0.0217669011560211
0.172397750646546,0.150404165823839,0.0219935848227069
0.363725820702916,0.343598878199952,0.0201269425029639
0.341178409758613,0.287722832002577,0.0534555777560358
0.230940438234398,0.226023171507617,0.00491726672678117
0.593163955753823,0.522209350053765,0.0709546057000573
0.126909282862733,0.141881578201249,-0.0149722953385161
0.137954213879027,0.116411068946917,0.0215431449321099
0.162304168829423,0.132647264583468,0.0296569042459548
0.16991546150446,0.199574374385006,-0.0296589128805461
0.32847626476982,0.289455703361487,0.0390205614083329
0.193331950674812,0.171204381711515,0.0221275689632966
0.161146343641786,0.152217016137895,0.00892932750389094
0.159003695517322,0.140030121911449,0.0189735736058725
0.349124476888788,0.331218969667211,0.0179055072215767
0.167384826683159,0.159302123799374,0.00808270288378479
0.194854162339713,0.167461485487049,0.0273926768526646
0.165097937437689,0.172245518663544,-0.00714758122585479
0.171194902018365,0.205183516495204,-0.0339886144768393
0.163417055358882,0.15241026442722,0.0110067909316617
0.207877571642148,0.228131935368572,-0.0202543637264237
0.163850617905421,0.174250613416465,-0.0103999955110442
0.18003570014214,0.157894611774296,0.0221410883678441
0.243860073468812,0.229253816810543,0.0146062566582687
0.147898975227365,0.103362395500272,0.0445365797270935
