GID_2,year,week,date_begin,weeknum,GID_1,R0,R,cases,d2m,t2m,tp,uv,pop_density,pop_sum,Stringency,holiday,DEGURBA_L1,ln_R,cases_rate,cases_accu,cases_accu_rate
IND.11.15_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,0.971305033,113,25.91199028,27.54612386,3.406395714,57563.62103,293.702,2060036,87.5,0,Suburban,-1.184401925,0.005485341,113,0.005485341
IND.11.16_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.132000007,56,26.49427138,29.96432019,0.64700365,68136.34827,67.246,2636839,87.5,0,Urban,-1.031301223,0.002123755,56,0.002123755
IND.11.17_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,0.863742428,97,25.93914724,29.36593976,0.220393065,68910.65945,569.127,2255738,87.5,0,Urban,-1.301767878,0.004300145,97,0.004300145
IND.11.18_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.086160223,108,25.53656257,30.01070082,0.130123325,67177.00627,505.123,2216417,87.5,0,Urban,-1.072638463,0.004872729,108,0.004872729
IND.11.19_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.301575826,22,25.57319932,29.09871714,0.220752821,66637.66581,480.116,1094773,87.5,0,Urban,-0.891711505,0.002009549,22,0.002009549
IND.11.1_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,0.942439157,1208,26.12087364,29.75201143,0.25480666,70109.32183,1136.666,8706088,87.5,0,Urban,-1.214571126,0.013875348,1208,0.013875348
IND.11.20_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.410235729,37,25.8905264,28.9942802,0.471913957,64615.04335,225.362,1076197,87.5,0,Suburban,-0.811530334,0.003438032,37,0.003438032
IND.11.21_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.724882701,14,25.20484668,27.65189607,0.378378044,70191.04718,241.543,588858,87.5,0,Suburban,-0.61012816,0.002377483,14,0.002377483
IND.11.22_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.065012102,98,26.01473396,28.11894,0.974710896,72273.86429,663.945,1425930,87.5,0,Suburban,-1.092301046,0.006872708,98,0.006872708
IND.11.23_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.254985459,34,25.64501919,29.05571762,0.222929225,68169.893,617.757,1639633,87.5,0,Urban,-0.928163222,0.002073635,34,0.002073635
IND.11.24_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.25780274,37,25.7542159,30.7292281,0.107975411,69449.73083,270.729,1628954,87.5,0,Urban,-0.925920867,0.002271396,37,0.002271396
IND.11.25_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,2.827756023,3,26.16906785,28.15725548,4.703928664,51950.17929,288.376,655065,87.5,0,Urban,-0.115803736,0.00045797,3,0.00045797
IND.11.26_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.213594166,242,25.63163213,27.61797186,1.470599404,57470.5291,457.892,3472746,87.5,0,Urban,-0.961700867,0.006968549,242,0.006968549
IND.11.27_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.136711356,54,25.35416713,28.96411179,0.157474662,63725.59182,377.059,1559789,87.5,0,Suburban,-1.02714789,0.003462007,54,0.003462007
IND.11.28_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.026790533,1863,26.16808946,28.33235786,0.834013948,72893.35746,1886.711,8134009,87.5,0,Urban,-1.128849258,0.022903835,1863,0.022903835
IND.11.29_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.245493124,84,25.76035043,29.77395659,0.237519141,66172.40392,195.262,1782278,87.5,0,Urban,-0.935755673,0.004713069,84,0.004713069
IND.11.2_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.586131367,36,25.70150671,27.8576087,1.734591821,64098.74634,222.882,1626671,87.5,0,Rural,-0.69398926,0.002213109,36,0.002213109
IND.11.30_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.076518212,28,25.17913905,28.18350262,0.378540006,70157.49398,330.236,928227,87.5,0,Suburban,-1.081555253,0.003016504,28,0.003016504
IND.11.31_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,2.835089232,3,24.21552957,26.85048429,0.303915235,69012.38043,152.321,260958,87.5,0,Urban,-0.113213797,0.00114961,3,0.00114961
IND.11.32_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.110879702,473,25.96537217,29.00777024,0.342717817,73507.65598,835.842,3358915,87.5,0,Urban,-1.050134983,0.014081928,473,0.014081928
IND.11.33_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.124213319,129,25.45985089,27.37233071,0.602258353,68597.02936,705.63,2089350,87.5,0,Urban,-1.038203689,0.006174169,129,0.006174169
IND.11.3_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.215907734,42,26.42299626,29.31645743,0.335639446,75312.47986,983.466,2734562,87.5,0,Urban,-0.959796304,0.001535895,42,0.001535895
IND.11.4_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.044343006,24,25.57992485,29.13069171,0.176063223,64347.99171,386.219,1251419,87.5,0,Suburban,-1.111899223,0.001917823,24,0.001917823
IND.11.5_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.254243041,103,25.27366313,30.63999316,0.083927368,71756.44724,344.823,3654183,87.5,0,Urban,-0.928754973,0.002818688,103,0.002818688
IND.11.6_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.036609813,120,26.25281096,28.71294673,0.597881271,75292.3468,326.448,1708831,87.5,0,Suburban,-1.119331615,0.007022345,120,0.007022345
IND.11.7_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,0.946318287,234,26.00769458,28.96215159,0.820345461,73652.19992,418.808,2718032,87.5,0,Urban,-1.21046352,0.00860917,234,0.00860917
IND.11.8_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.145340597,17,25.58202477,28.66329786,0.33675206,68400.27979,315.933,511501,87.5,0,Suburban,-1.019585151,0.003323552,17,0.003323552
IND.11.9_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.548083834,16,25.088047,28.5607319,0.219052445,72177.49198,346.098,1267176,87.5,0,Suburban,-0.718269279,0.00126265,16,0.00126265
IND.12.10_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.34623332,104,25.86979794,30.4787518,0.418937848,85122.66571,679.504,1745181,87.5,0,Suburban,-0.857976649,0.005959267,104,0.005959267
IND.12.11_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.482964874,53,25.75140682,30.07578275,0.350788428,82684.87536,628.358,1148053,87.5,0,Suburban,-0.761243831,0.004616512,53,0.004616512
IND.12.12_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.868990173,132,24.60677226,31.769225,0.13763511,95029.68357,493.424,956858,87.5,0,Suburban,-1.295710671,0.01379515,132,0.01379515
IND.12.13_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.71490873,65,25.32493095,31.58364248,0.207398254,91203.33181,833.509,1222158,87.5,0,Suburban,-1.490887603,0.005318461,65,0.005318461
IND.12.14_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.00643657,98,25.61056493,31.55050721,0.189033991,88816.25486,1023.005,921185,87.5,0,Urban,-1.148871265,0.010638471,98,0.010638471
IND.12.15_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.1735026,21,22.46289019,26.95852186,0.428953973,88602.84857,781.306,575941,87.5,0,Urban,-0.995294257,0.003646207,21,0.003646207
IND.12.16_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.021471483,143,26.09942614,30.48598643,0.425400229,88265.11229,1146.653,1398840,87.5,0,Suburban,-1.13404299,0.010222756,143,0.010222756
IND.12.17_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.145514626,247,24.99087064,31.79138971,0.189454365,92689.96786,644.567,808710,87.5,0,Suburban,-1.019433217,0.030542469,247,0.030542469
IND.12.18_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.160740735,243,25.15563548,31.8608409,0.155389182,94975.16238,691.423,1161805,87.5,0,Suburban,-1.006228842,0.02091573,243,0.02091573
IND.12.19_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.433558396,72,23.8723926,33.91428795,0.030364295,104764.266,347.474,1470572,87.5,0,Suburban,-0.795127466,0.004896054,72,0.004896054
IND.12.1_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.028389921,137,25.22934291,29.91260438,0.330831091,85067.58714,785.345,1375974,87.5,0,Urban,-1.127292813,0.009956583,137,0.009956583
IND.12.20_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.789384191,422,25.85483967,30.85167248,0.334337127,91001.89714,791.267,1745577,87.5,0,Suburban,-1.391789351,0.024175387,422,0.024175387
IND.12.21_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,2.390825482,21,25.302287,29.36684957,0.324772937,83175.32071,849.192,1102795,87.5,0,Urban,-0.283648512,0.001904252,21,0.001904252
IND.12.2_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.86413125,153,24.6565766,32.47797182,0.082462233,97943.03265,383.872,1781120,87.5,0,Suburban,-1.30131782,0.008590101,153,0.008590101
IND.12.3_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.201485067,834,25.69444643,31.482283,0.206609182,89142.02736,2275.612,2842557,87.5,0,Urban,-0.971728861,0.029339781,834,0.029339781
IND.12.4_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.06722914,21,24.76089152,32.53946057,0.084774357,102019.5129,413.669,992997,87.5,0,Suburban,-1.090221508,0.00211481,21,0.00211481
IND.12.5_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.905498205,919,25.37783229,31.51221129,0.164434669,90256.93943,1899.951,2437288,87.5,0,Urban,-1.254557192,0.037705844,919,0.037705844
IND.12.6_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.934854251,163,24.74664389,32.66593234,0.050022675,101045.8769,460.785,1922404,87.5,0,Suburban,-1.222651852,0.008478967,163,0.008478967
IND.12.7_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.72684784,136,25.2006101,31.7840179,0.169254562,92935.59857,523.444,1104518,87.5,0,Suburban,-1.47432533,0.012313063,136,0.012313063
IND.12.8_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.88520011,31,25.22836286,31.74434771,0.132440069,95065.11464,526.677,1438229,87.5,0,Suburban,-0.521253234,0.002155429,31,0.002155429
IND.12.9_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.260866723,19,25.58047586,30.90631443,0.229734704,90481.80857,534.068,1226369,87.5,0,Suburban,-0.923487848,0.001549289,19,0.001549289
IND.13.10_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.548010236,2,22.36043678,25.41046728,0.45839927,85625.61666,190.823,536225,87.5,0,Suburban,-0.718316821,0.000372978,2,0.000372978
IND.13.11_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.181685431,63,22.7097707,26.9576565,0.537216659,90523.83714,357.88,700280,87.5,0,Suburban,-0.988345458,0.008996401,63,0.008996401
IND.13.12_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.274082767,19,24.75104852,28.65266464,0.267614051,93415.97286,357.417,537195,87.5,0,Rural,-0.913060688,0.003536891,19,0.003536891
IND.13.1_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.998160067,4,22.69251121,26.70227864,0.394978274,92091.45429,473.824,501545,87.5,0,Suburban,-0.463060418,0.000797536,4,0.000797536
IND.13.2_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.235705772,5,10.60462498,13.77280496,0.221144191,99933.03078,90.4,582830,87.5,0,Rural,-0.943644927,0.000857883,5,0.000857883
IND.13.3_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.226756832,244.256973,23.73298136,27.25598036,0.292729144,92020.99857,435.863,486905,87.5,0,Rural,-0.950913243,0.050165222,244.256973,0.050165222
IND.13.4_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.525395251,20,20.77089727,24.66260442,0.238093977,92480.65411,303.547,1671950,87.5,0,Rural,-0.733033651,0.001196208,20,0.001196208
IND.13.5_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.453147659,1,4.824817893,8.423330081,0.161026695,107794.4969,13.45,86886,87.5,0,Rural,-0.781555206,0.001150933,1,0.001150933
IND.13.6_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.18611479,3,9.909844645,12.6244271,0.316246957,98219.60679,82.234,452397,87.5,0,Suburban,-0.984604126,0.000663134,3,0.000663134
IND.13.7_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,3.174935155,0,1.232864344,4.717518511,0.121199127,115069.5338,2.23,30753,87.5,0,Rural,0,0,0,0
IND.13.8_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,2.522273749,4,18.90144886,22.05632557,0.333073059,91891.102,287.6,1134152,87.5,0,Suburban,-0.230126433,0.000352686,4,0.000352686
IND.13.9_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.163019123,8,16.76937482,19.4760506,0.412115917,89069.0067,175.123,898800,87.5,0,Suburban,-1.004267893,0.000890076,8,0.000890076
IND.14.10_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.191271133,16,5.283758684,9.315747083,0.139700007,122479.2791,29.386,225290,87.5,0,Rural,-0.980266292,0.007101957,16,0.007101957
IND.14.11_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.089091263,132,13.47802901,17.67221195,0.31778461,108720.015,488.455,654911,87.5,0,Suburban,-1.069943564,0.02015541,132,0.02015541
IND.14.12_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.764921446,162,10.8699556,16.5624328,0.153386896,116512.44,378.037,1038743,87.5,0,Suburban,-1.423269344,0.015595773,162,0.015595773
IND.14.13_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.330772866,65,-2.624278728,5.044998393,0.061937014,127494.9608,3.043,148069,87.5,0,Suburban,-0.869527333,0.043898453,65,0.043898453
IND.14.14_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,2.277330775,18,14.97566242,20.37624569,0.153600367,108859.7251,401.555,672136,87.5,0,Urban,-0.332283164,0.002678029,18,0.002678029
IND.14.15_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.980006451,111,11.28488828,17.87418561,0.193646165,116060.3429,1150.113,841320,87.5,0,Suburban,-1.175483333,0.013193553,111,0.013193553
IND.14.16_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.039740816,147,18.70426417,26.14167822,0.106353545,106649.9338,253.336,643419,87.5,0,Suburban,-1.116315742,0.022846699,147,0.022846699
IND.14.17_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.871765975,28,15.14661976,20.67091529,0.093203694,107571.7869,296.158,266366,87.5,0,Suburban,-1.292521477,0.010511852,28,0.010511852
IND.14.18_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.326502395,12,17.50246139,22.26079553,0.173611327,106428.9421,184.1,380560,87.5,0,Suburban,-0.872741508,0.003153248,12,0.003153248
IND.14.19_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.999648099,56,23.36801181,30.61200379,0.215791789,106516.4631,558.172,470086,87.5,0,Suburban,-1.155639171,0.011912714,56,0.011912714
IND.14.1_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.839224093,64,11.40960953,17.71713303,0.087668281,114960.3695,454.083,1227200,87.5,0,Suburban,-1.330564722,0.005215124,64,0.005215124
IND.14.20_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.822908919,40,13.25852798,18.91606855,0.287174779,112093.2929,765.925,554567,87.5,0,Suburban,-1.350196963,0.007212835,40,0.007212835
IND.14.21_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.920450494,521,9.734869717,17.26279592,0.111435787,117012.8667,1750.936,1077845,87.5,0,Urban,-1.23817927,0.048337191,521,0.048337191
IND.14.22_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.105093916,13,19.89068152,26.0278675,0.147562085,106207.238,297.292,730496,87.5,0,Urban,-1.055356885,0.001779613,13,0.001779613
IND.14.2_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.943897135,66,12.40023547,19.0420017,0.18316764,112109.3057,737.701,865023,87.5,0,Suburban,-1.213025294,0.007629855,66,0.007629855
IND.14.3_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.560705219,33,6.37655863,12.46137788,0.147488548,117839.239,94.605,239010,87.5,0,Suburban,-0.710149426,0.013806954,33,0.013806954
IND.14.4_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.67263708,282,12.32127777,20.65370265,0.1126343,115427.8448,571.547,1362011,87.5,0,Suburban,-1.55183656,0.020704679,282,0.020704679
IND.14.5_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.129004665,34,14.21416827,17.83424057,0.249995617,103893.3708,227.046,595341,87.5,0,Urban,-1.033950791,0.005711013,34,0.005711013
IND.14.6_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.006392757,42,8.26634385,16.16766494,0.073697561,117746.8486,315.18,396940,87.5,0,Suburban,-1.148914799,0.010580944,42,0.010580944
IND.14.7_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.613037259,85,22.96692249,30.69384046,0.191536857,106788.4633,761.583,1618456,87.5,0,Urban,-0.67716831,0.005251919,85,0.005251919
IND.14.8_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.226756832,244.256973,0.349313147,5.869443442,0.084984795,127264.0015,10.813,159729,87.5,0,Suburban,-0.950913243,0.152919616,244.256973,0.152919616
IND.14.9_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.278640597,50,21.28668223,25.40069839,0.275964295,98915.37329,259.402,672271,87.5,0,Suburban,-0.909489728,0.007437477,50,0.007437477
IND.15.10_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.203517599,43,24.90343683,26.95051286,0.782698964,53081.71519,486.438,2308667,87.5,0,Suburban,-0.970038607,0.001862547,43,0.001862547
IND.15.11_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.222751744,3,26.3838965,28.63731214,0.56782345,59485.60007,508.464,896182,87.5,0,Suburban,-0.356541256,0.000334753,3,0.000334753
IND.15.12_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.547454204,2,24.76409167,26.59251714,0.628042215,56616.74705,244.994,678397,87.5,0,Urban,-0.220192699,0.000294813,2,0.000294813
IND.15.13_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.714425095,68,25.80968438,28.12405524,0.828358757,56489.66229,512.253,675256,87.5,0,Urban,-0.616209406,0.010070255,68,0.010070255
IND.15.14_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.491829815,18,24.67259493,27.06978952,0.949676782,60885.57281,222.242,944887,87.5,0,Suburban,-1.864909736,0.00190499,18,0.00190499
IND.15.15_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.063755225,40,23.976588,25.89576214,0.896457293,58685.77236,370.044,554160,87.5,0,Suburban,-1.093481896,0.007218132,40,0.007218132
IND.15.16_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.848296688,39,26.72468379,28.88637429,0.73964895,61162.57357,576.185,1036524,87.5,0,Suburban,-1.319812044,0.003762576,39,0.003762576
IND.15.17_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.212393091,22,25.65202851,28.36426755,0.716293709,66266.34337,517.345,2275996,87.5,0,Urban,-0.361212432,0.00096661,22,0.00096661
IND.15.18_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.046793269,32,25.18068254,27.39902857,0.590399143,56436.91239,235.481,1699850,87.5,0,Urban,-0.439012899,0.001882519,32,0.001882519
IND.15.19_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.65631291,179,26.13983746,28.90415429,0.374560685,59993.54057,776.43,2749383,87.5,0,Urban,-0.650693215,0.006510552,179,0.006510552
IND.15.1_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.525304364,37,25.6805195,27.94336893,0.87539245,55859.8335,840.948,2358526,87.5,0,Urban,-0.733093235,0.001568776,37,0.001568776
IND.15.20_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.280922402,46,25.14162279,27.35069,0.689385929,54029.70636,772.242,1026127,87.5,0,Urban,-0.907706763,0.004482876,46,0.004482876
IND.15.21_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.415536786,109,24.6906527,26.72408054,0.697476675,56097.671,707.54,3428046,87.5,0,Urban,-0.807778395,0.003179654,109,0.003179654
IND.15.22_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.889681225,24,26.75227283,29.03311286,0.780788331,59540.30143,869.789,1803794,87.5,0,Urban,-1.272179263,0.001330529,24,0.001330529
IND.15.23_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.144033571,24,25.73365881,28.32580619,0.465656745,57642.31871,436.737,1126017,87.5,0,Urban,-0.392598307,0.002131407,24,0.002131407
IND.15.24_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.737609588,12,25.07822501,26.98981696,0.620657846,56116.5667,175.709,665055,87.5,0,Rural,-0.148202082,0.001804362,12,0.001804362
IND.15.2_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.052903654,44,25.051395,27.38313048,0.673561852,56036.79648,343.358,1289890,87.5,0,Urban,-1.103735476,0.003411144,44,0.003411144
IND.15.3_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.792395307,13,26.120689,28.24676107,0.681418286,58048.88171,750.314,1817442,87.5,0,Urban,-0.571734323,0.000715291,13,0.000715291
IND.15.4_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.933403294,95,26.16236332,28.55020214,0.761326533,59032.94693,1477.224,2974046,87.5,0,Urban,-1.224205125,0.003194302,95,0.003194302
IND.15.5_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.925234217,5,26.50531631,28.62040257,0.652097931,60679.70634,404.123,1499335,87.5,0,Urban,-0.500239577,0.000333481,5,0.000333481
IND.15.6_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.941920337,32,25.42374638,28.20768333,0.516092619,71098.47024,412.028,1649988,87.5,0,Suburban,-1.215121785,0.001939408,32,0.001939408
IND.15.7_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.83447005,16,25.75356539,27.82938536,0.846565511,56281.22588,597.172,2971914,87.5,0,Urban,-0.54853157,0.000538374,16,0.000538374
IND.15.8_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.161067754,10,26.5717685,28.77108,0.730892664,59672.01786,675.605,1508877,87.5,0,Urban,-1.005947149,0.000662745,10,0.000662745
IND.15.9_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.904873075,11,24.00007173,25.86323119,0.710244674,56267.62538,230.939,1236499,87.5,0,Suburban,-0.510871829,0.000889608,11,0.000889608
IND.16.10_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.300080986,49,21.30128913,22.89448286,0.451226114,57030.671,162.065,1143400,87.5,0,Suburban,-0.892860649,0.004285464,49,0.004285464
IND.16.11_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.521125186,23,21.52841679,25.14921922,0.177261628,71243.76377,212.832,1760547,87.5,0,Suburban,-0.735836893,0.001306412,23,0.001306412
IND.16.12_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,0.94758176,939,23.10852576,24.23099476,0.812346748,46897.38462,500.181,2270845,87.5,0,Urban,-1.209129264,0.041350246,939,0.041350246
IND.16.13_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.532862764,171,22.0081268,24.52318286,0.325235058,64803.01286,366.294,2398807,87.5,0,Urban,-0.728150134,0.007128543,171,0.007128543
IND.16.14_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.101048138,449,22.4343275,24.31949464,0.355753879,55094.3025,478.627,2037802,87.5,0,Urban,-1.05902463,0.022033544,449,0.022033544
IND.16.15_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.338751282,99,22.26067234,25.18735625,0.342305674,62625.78786,256.939,1187592,87.5,0,Suburban,-0.863549908,0.008336196,99,0.008336196
IND.16.16_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.699234052,427,22.96413245,26.78386657,0.323711567,61863.62695,263.135,2867283,87.5,0,Suburban,-0.625109616,0.014892147,427,0.014892147
IND.16.17_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.682610324,176,20.66652036,22.86873014,0.266441172,70082.44614,271.891,1799251,87.5,0,Urban,-0.634940856,0.009781848,176,0.009781848
IND.16.18_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.272976393,137,22.41553534,24.42597257,0.535225667,56963.26143,327.183,1562439,87.5,0,Suburban,-0.913929434,0.008768342,137,0.008768342
IND.16.19_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.059873211,65,20.90136082,22.1527525,0.528688461,66842.14036,138.87,568328,87.5,0,Suburban,-1.09713792,0.011437057,65,0.011437057
IND.16.1_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.405750572,166,22.35980729,26.08073886,0.260634056,68878.54929,320.407,2025194,87.5,0,Suburban,-0.814715833,0.008196746,166,0.008196746
