GID_2,year,week,date_begin,weeknum,GID_1,R0,R,cases,d2m,t2m,tp,uv,pop_density,pop_sum,Stringency,holiday,DEGURBA_L1,ln_R,cases_rate,cases_accu,cases_accu_rate
IND.1.1_1,2020,30,19/07/2020,1,IND.1_1,3.174935155,1.226756832,408.7185751,23.48038286,27.49144571,0.189835968,110463.1293,19.038,32030,87.5,0,Rural,-0.950913243,1.276049251,408.7185751,1.276049251
IND.1.2_1,2020,30,19/07/2020,1,IND.1_1,3.174935155,1.226756832,408.7185751,24.51731114,27.54103743,0.258240605,95771.50829,31.44,103276,87.5,0,Suburban,-0.950913243,0.395753684,408.7185751,0.395753684
IND.1.3_1,2020,30,19/07/2020,1,IND.1_1,3.174935155,1.226756832,408.7185751,24.00293321,27.71544071,0.104971183,104862.2193,110.028,263128,87.5,0,Urban,-0.950913243,0.155330704,408.7185751,0.155330704
IND.10.1_1,2020,30,19/07/2020,1,IND.10_1,3.174935155,1.226756832,408.7185751,24.04326357,25.90641857,0.499308507,66044.64643,511.161,841924,87.5,0,Suburban,-0.950913243,0.04854578,408.7185751,0.04854578
IND.10.2_1,2020,30,19/07/2020,1,IND.10_1,3.174935155,1.226756832,408.7185751,24.1455919,26.03127905,0.505716476,70983.66476,366.816,712115,87.5,0,Suburban,-0.950913243,0.057395024,408.7185751,0.057395024
IND.11.10_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.325058491,171,25.03858331,28.703538,0.147116469,83124.23657,684.705,2622719,87.5,0,Urban,-0.873830606,0.006519951,171,0.006519951
IND.11.11_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,2.110323663,9,26.13504962,29.86973388,0.1631135,89114.94041,213.44,930000,87.5,0,Urban,-0.408445878,0.000967742,9,0.000967742
IND.11.12_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.107687475,198,25.2185365,31.32830643,0.067507238,88762.58429,593.938,1024864,87.5,0,Urban,-1.053012722,0.019319637,198,0.019319637
IND.11.13_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.307526751,110,25.74590881,29.05724643,0.190921189,91699.4855,519.383,874202,87.5,0,Suburban,-0.887149832,0.012582904,110,0.012582904
IND.11.14_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.288471919,136,25.84213523,29.96106698,0.194339836,86490.31367,230.467,1508940,87.5,0,Urban,-0.901830251,0.009012949,136,0.009012949
IND.11.15_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,0.971305033,184,25.62034524,29.03077514,0.21562128,86972.85281,293.702,2060036,87.5,0,Suburban,-1.184401925,0.008931883,184,0.008931883
IND.11.16_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.132000007,130,26.22872091,31.14819329,0.083227128,94424.0364,67.246,2636839,87.5,0,Urban,-1.031301223,0.004930146,130,0.004930146
IND.11.17_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,0.863742428,85,25.74008035,30.52090095,0.104396763,87867.31986,569.127,2255738,87.5,0,Urban,-1.301767878,0.003768168,85,0.003768168
IND.11.18_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.086160223,160,25.03619027,31.02513878,0.078321535,88690.22635,505.123,2216417,87.5,0,Urban,-1.072638463,0.007218858,160,0.007218858
IND.11.19_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.301575826,59,25.47513947,29.75173333,0.112781378,89741.91733,480.116,1094773,87.5,0,Urban,-0.891711505,0.005389245,59,0.005389245
IND.11.1_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,0.942439157,1366,25.34763501,31.43478529,0.072174879,88783.06276,1136.666,8706088,87.5,0,Urban,-1.214571126,0.01569017,1366,0.01569017
IND.11.20_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.410235729,52,25.6705744,30.74237265,0.115435372,90086.26402,225.362,1076197,87.5,0,Suburban,-0.811530334,0.004831829,52,0.004831829
IND.11.21_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.724882701,104,25.36109893,28.10752393,0.328539927,74661.23,241.543,588858,87.5,0,Suburban,-0.61012816,0.017661304,104,0.017661304
IND.11.22_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.065012102,103,25.86236757,28.76676143,0.294573121,78690.39296,663.945,1425930,87.5,0,Suburban,-1.092301046,0.007223356,103,0.007223356
IND.11.23_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.254985459,93,25.71044443,29.70051095,0.162826717,83516.38124,617.757,1639633,87.5,0,Urban,-0.928163222,0.005672001,93,0.005672001
IND.11.24_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.25780274,134,25.56305279,31.69611746,0.086031176,91765.52286,270.729,1628954,87.5,0,Urban,-0.925920867,0.008226138,134,0.008226138
IND.11.25_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,2.827756023,9,25.81161865,29.46266976,0.19082977,89494.13286,288.376,655065,87.5,0,Urban,-0.115803736,0.001373909,9,0.001373909
IND.11.26_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.213594166,401,25.43630342,29.56062386,0.214805558,84657.69663,457.892,3472746,87.5,0,Urban,-0.961700867,0.011547058,401,0.011547058
IND.11.27_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.136711356,52,24.92864944,29.75477143,0.087094863,88880.86886,377.059,1559789,87.5,0,Suburban,-1.02714789,0.003333784,52,0.003333784
IND.11.28_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.026790533,1964,26.13223132,29.07113036,0.280842399,80293.36475,1886.711,8134009,87.5,0,Urban,-1.128849258,0.024145535,1964,0.024145535
IND.11.29_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.245493124,161,25.08283951,31.57564615,0.065942938,90594.15374,195.262,1782278,87.5,0,Urban,-0.935755673,0.009033383,161,0.009033383
IND.11.2_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.586131367,81,25.43831583,29.44360675,0.226263476,84319.35886,222.882,1626671,87.5,0,Rural,-0.69398926,0.004979495,81,0.004979495
IND.11.30_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.076518212,58,25.311701,28.46610667,0.284069239,74963.22902,330.236,928227,87.5,0,Suburban,-1.081555253,0.006248472,58,0.006248472
IND.11.31_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,2.835089232,1,24.19078886,27.08761333,0.403628302,71489.91138,152.321,260958,87.5,0,Urban,-0.113213797,0.000383203,1,0.000383203
IND.11.32_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.110879702,580,26.0510631,29.84731714,0.178545516,80411.62302,835.842,3358915,87.5,0,Urban,-1.050134983,0.017267481,580,0.017267481
IND.11.33_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.124213319,98,25.20150104,27.96755179,0.355804564,71716.58675,705.63,2089350,87.5,0,Urban,-1.038203689,0.004690454,98,0.004690454
IND.11.3_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.215907734,57,26.26589237,30.49177371,0.114123397,88907.72926,983.466,2734562,87.5,0,Urban,-0.959796304,0.002084429,57,0.002084429
IND.11.4_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.044343006,27,25.23431388,30.183694,0.077825771,90747.29974,386.219,1251419,87.5,0,Suburban,-1.111899223,0.002157551,27,0.002157551
IND.11.5_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.254243041,152,25.12298403,30.96977337,0.072256142,88402.06112,344.823,3654183,87.5,0,Urban,-0.928754973,0.004159617,152,0.004159617
IND.11.6_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.036609813,165,26.22028406,29.56637816,0.179459093,83301.11151,326.448,1708831,87.5,0,Suburban,-1.119331615,0.009655724,165,0.009655724
IND.11.7_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,0.946318287,272,25.59032935,30.21371079,0.1471871,82601.01892,418.808,2718032,87.5,0,Urban,-1.21046352,0.010007241,272,0.010007241
IND.11.8_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.145340597,46,25.04708386,30.53582357,0.093796989,85662.52821,315.933,511501,87.5,0,Suburban,-1.019585151,0.00899314,46,0.00899314
IND.11.9_1,2020,30,19/07/2020,1,IND.11_1,3.174935155,1.548083834,18,25.25752612,28.76345,0.233579687,74194.33488,346.098,1267176,87.5,0,Suburban,-0.718269279,0.001420481,18,0.001420481
IND.12.10_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.34623332,196,25.49307637,28.72834517,0.304816821,80830.50857,679.504,1745181,87.5,0,Suburban,-0.857976649,0.011230927,196,0.011230927
IND.12.11_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.482964874,80,25.36893854,28.58580336,0.303979365,83400.25643,628.358,1148053,87.5,0,Suburban,-0.761243831,0.006968319,80,0.006968319
IND.12.12_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.868990173,139,24.95628405,29.29515114,0.183643659,83412.24571,493.424,956858,87.5,0,Suburban,-1.295710671,0.014526711,139,0.014526711
IND.12.13_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.71490873,68,25.35846243,29.52629014,0.235920056,83786.94448,833.509,1222158,87.5,0,Suburban,-1.490887603,0.005563929,68,0.005563929
IND.12.14_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.00643657,176,25.6562245,29.51800529,0.263702474,84490.757,1023.005,921185,87.5,0,Urban,-1.148871265,0.019105826,176,0.019105826
IND.12.15_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.1735026,170,22.25724823,25.69595186,0.586072429,85095.44143,781.306,575941,87.5,0,Urban,-0.995294257,0.029516912,170,0.029516912
IND.12.16_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.021471483,345,25.606216,28.64519814,0.284476697,78968.33657,1146.653,1398840,87.5,0,Suburban,-1.13404299,0.024663292,345,0.024663292
IND.12.17_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.145514626,323,25.23999571,29.50178836,0.177206871,82853.98786,644.567,808710,87.5,0,Suburban,-1.019433217,0.039940152,323,0.039940152
IND.12.18_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.160740735,140,25.51548095,29.35052905,0.626046693,78077.79048,691.423,1161805,87.5,0,Suburban,-1.006228842,0.012050215,140,0.012050215
IND.12.19_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.433558396,37,24.93294626,31.03388771,0.225925467,95681.15167,347.474,1470572,87.5,0,Suburban,-0.795127466,0.002516028,37,0.002516028
IND.12.1_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.028389921,390,24.8324975,28.55146595,0.35811066,84295.06143,785.345,1375974,87.5,0,Urban,-1.127292813,0.028343559,390,0.028343559
IND.12.20_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.789384191,374,25.59633543,28.83354305,0.416116299,78374.28714,791.267,1745577,87.5,0,Suburban,-1.391789351,0.02142558,374,0.02142558
IND.12.21_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,2.390825482,39,24.74192643,28.20480693,0.310164268,81566.075,849.192,1102795,87.5,0,Urban,-0.283648512,0.003536469,39,0.003536469
IND.12.2_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.86413125,63,25.48724847,29.58399527,0.490118222,80376.96061,383.872,1781120,87.5,0,Suburban,-1.30131782,0.0035371,63,0.0035371
IND.12.3_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.201485067,1124,25.71785643,29.44288243,0.273675172,84422.06179,2275.612,2842557,87.5,0,Urban,-0.971728861,0.039541863,1124,0.039541863
IND.12.4_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.06722914,45,25.3186569,29.98788938,0.259731288,88712.02667,413.669,992997,87.5,0,Suburban,-1.090221508,0.004531736,45,0.004531736
IND.12.5_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.905498205,897,25.40524357,29.34278786,0.284357443,81683.28671,1899.951,2437288,87.5,0,Urban,-1.254557192,0.036803201,897,0.036803201
IND.12.6_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.934854251,173,25.52998883,29.87430874,0.415973131,82520.65743,460.785,1922404,87.5,0,Suburban,-1.222651852,0.008999149,173,0.008999149
IND.12.7_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,0.72684784,136,25.43376543,29.37456062,0.312286944,80776.29667,523.444,1104518,87.5,0,Suburban,-1.47432533,0.012313063,136,0.012313063
IND.12.8_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.88520011,31,25.42490757,29.38276889,0.370860486,79921.82893,526.677,1438229,87.5,0,Suburban,-0.521253234,0.002155429,31,0.002155429
IND.12.9_1,2020,30,19/07/2020,1,IND.12_1,3.174935155,1.260866723,45,25.44984176,28.95783748,0.317786591,84080.16,534.068,1226369,87.5,0,Suburban,-0.923487848,0.003669369,45,0.003669369
IND.13.10_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.548010236,163,21.93745693,24.63707353,0.49686023,81016.62026,190.823,536225,87.5,0,Suburban,-0.718316821,0.030397688,163,0.030397688
IND.13.11_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.181685431,201,22.46835885,25.65784071,0.499684139,87044.72143,357.88,700280,87.5,0,Suburban,-0.988345458,0.028702805,201,0.028702805
IND.13.12_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.274082767,20,24.20731984,27.57947,0.645526986,87102.115,357.417,537195,87.5,0,Rural,-0.913060688,0.003723043,20,0.003723043
IND.13.1_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.998160067,5,22.43946206,25.64672021,0.488390719,85997.56143,473.824,501545,87.5,0,Suburban,-0.463060418,0.00099692,5,0.00099692
IND.13.2_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.235705772,15,10.4594303,13.35332611,0.28153977,94634.68675,90.4,582830,87.5,0,Rural,-0.943644927,0.002573649,15,0.002573649
IND.13.3_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.226756832,408.7185751,23.20345047,26.34171886,0.643302896,84429.05,435.863,486905,87.5,0,Rural,-0.950913243,0.08394216,408.7185751,0.08394216
IND.13.4_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.525395251,60,20.33208825,23.72823172,0.434236294,84288.82357,303.547,1671950,87.5,0,Rural,-0.733033651,0.003588624,60,0.003588624
IND.13.5_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.453147659,2,4.390232324,7.6866184,0.192112663,104523.6918,13.45,86886,87.5,0,Rural,-0.781555206,0.002301867,2,0.002301867
IND.13.6_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.18611479,4,9.376011254,11.94483645,0.316990805,90997.465,82.234,452397,87.5,0,Suburban,-0.984604126,0.000884179,4,0.000884179
IND.13.7_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,3.174935155,0,0.525381541,4.404619941,0.132223253,116463.2368,2.23,30753,87.5,0,Rural,0,0,0,0
IND.13.8_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,2.522273749,54,18.35155785,21.36069519,0.453716155,81771.64857,287.6,1134152,87.5,0,Suburban,-0.230126433,0.004761267,54,0.004761267
IND.13.9_1,2020,30,19/07/2020,1,IND.13_1,3.174935155,1.163019123,54,16.18621438,18.76919186,0.342417377,83342.24127,175.123,898800,87.5,0,Suburban,-1.004267893,0.006008011,54,0.006008011
IND.14.10_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.191271133,38,5.560800741,9.198194061,0.194577551,110620.1371,29.386,225290,87.5,0,Rural,-0.980266292,0.016867149,38,0.016867149
IND.14.11_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.089091263,303,14.44881088,17.45171442,0.791694793,94964.76286,488.455,654911,87.5,0,Suburban,-1.069943564,0.046265828,303,0.046265828
IND.14.12_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.764921446,185,12.04875383,16.431058,0.260295373,102990.1851,378.037,1038743,87.5,0,Suburban,-1.423269344,0.017809988,185,0.017809988
IND.14.13_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.330772866,89,-4.047414782,5.309407012,0.087003067,127225.9652,3.043,148069,87.5,0,Suburban,-0.869527333,0.060107112,89,0.060107112
IND.14.14_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,2.277330775,18,16.19013512,19.53494109,0.341651494,96353.0269,401.555,672136,87.5,0,Urban,-0.332283164,0.002678029,18,0.002678029
IND.14.15_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.980006451,352,12.39943165,17.49553456,0.850776619,102925.26,1150.113,841320,87.5,0,Suburban,-1.175483333,0.041839015,352,0.041839015
IND.14.16_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.039740816,185,19.47177191,24.50815662,0.378143492,94577.46305,253.336,643419,87.5,0,Suburban,-1.116315742,0.028752648,185,0.028752648
IND.14.17_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.871765975,154,15.90898246,19.84263581,0.280505509,93591.29357,296.158,266366,87.5,0,Suburban,-1.292521477,0.057815187,154,0.057815187
IND.14.18_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.326502395,37,17.98430513,21.24952586,0.673310464,93071.27143,184.1,380560,87.5,0,Suburban,-0.872741508,0.009722514,37,0.009722514
IND.14.19_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.999648099,36,23.51399052,28.59412357,0.290982019,96147.88557,558.172,470086,87.5,0,Suburban,-1.155639171,0.007658173,36,0.007658173
IND.14.1_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.839224093,119,12.38668497,17.26575031,0.352434092,100760.2295,454.083,1227200,87.5,0,Suburban,-1.330564722,0.009696871,119,0.009696871
IND.14.20_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.822908919,281,14.49921207,18.64495594,1.056214244,98452.195,765.925,554567,87.5,0,Suburban,-1.350196963,0.050670162,281,0.050670162
IND.14.21_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.920450494,1182,10.95790594,16.7280175,0.448171957,104674.0748,1750.936,1077845,87.5,0,Urban,-1.23817927,0.109663263,1182,0.109663263
IND.14.22_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.105093916,64,20.22992885,24.28353911,0.351410527,93889.86581,297.292,730496,87.5,0,Urban,-1.055356885,0.00876117,64,0.00876117
IND.14.2_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.943897135,291,13.70163493,18.58997613,0.472096486,99674.81286,737.701,865023,87.5,0,Suburban,-1.213025294,0.033640724,291,0.033640724
IND.14.3_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.560705219,163,7.15740914,12.09390453,0.253953396,108554.3681,94.605,239010,87.5,0,Suburban,-0.710149426,0.068197983,163,0.068197983
IND.14.4_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,0.67263708,231,13.65187669,20.08120361,0.182016827,103206.4362,571.547,1362011,87.5,0,Suburban,-1.55183656,0.016960215,231,0.016960215
IND.14.5_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.129004665,70,14.47479949,17.35153414,0.283471974,90830.32554,227.046,595341,87.5,0,Urban,-1.033950791,0.011757967,70,0.011757967
IND.14.6_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.006392757,51,9.550580134,15.5623147,0.235347638,106198.0543,315.18,396940,87.5,0,Suburban,-1.148914799,0.012848289,51,0.012848289
IND.14.7_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.613037259,239,23.31343583,28.36780879,0.501419306,95883.80607,761.583,1618456,87.5,0,Urban,-0.67716831,0.014767161,239,0.014767161
IND.14.8_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.226756832,408.7185751,-0.295755331,5.926892895,0.131870372,122721.394,10.813,159729,87.5,0,Suburban,-0.950913243,0.25588251,408.7185751,0.25588251
IND.14.9_1,2020,30,19/07/2020,1,IND.14_1,3.174935155,1.278640597,108,20.75020143,24.49415999,0.278647522,89227.55863,259.402,672271,87.5,0,Suburban,-0.909489728,0.01606495,108,0.01606495
IND.15.10_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.203517599,101,24.27940602,26.5226431,0.572603581,58782.50167,486.438,2308667,87.5,0,Suburban,-0.970038607,0.004374819,101,0.004374819
IND.15.11_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.222751744,7,25.91332421,27.83487857,0.778147491,53716.94321,508.464,896182,87.5,0,Suburban,-0.356541256,0.000781091,7,0.000781091
IND.15.12_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.547454204,3,24.2467069,26.21159238,0.517234485,63385.73895,244.994,678397,87.5,0,Urban,-0.220192699,0.000442219,3,0.000442219
IND.15.13_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.714425095,63,25.25270781,27.46117905,0.718037957,52342.13929,512.253,675256,87.5,0,Urban,-0.616209406,0.009329795,63,0.009329795
IND.15.14_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.491829815,19,24.09356762,26.69335833,0.423698898,56661.80405,222.242,944887,87.5,0,Suburban,-1.864909736,0.002010822,19,0.002010822
IND.15.15_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.063755225,61,23.38479736,25.52139214,0.587667464,57671.90057,370.044,554160,87.5,0,Suburban,-1.093481896,0.011007651,61,0.011007651
IND.15.16_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.848296688,84,26.21353671,28.07456286,0.737239953,55252.31714,576.185,1036524,87.5,0,Suburban,-1.319812044,0.008104009,84,0.008104009
IND.15.17_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.212393091,126,25.21027831,27.97964612,0.414301033,58173.03502,517.345,2275996,87.5,0,Urban,-0.361212432,0.005536038,126,0.005536038
IND.15.18_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.046793269,49,24.77020352,26.98208768,0.499356963,64713.53463,235.481,1699850,87.5,0,Urban,-0.439012899,0.002882607,49,0.002882607
IND.15.19_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.65631291,458,25.80927494,28.41701543,0.432183475,65347.11914,776.43,2749383,87.5,0,Urban,-0.650693215,0.016658283,458,0.016658283
IND.15.1_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.525304364,32,25.16837457,27.59334286,0.521922241,61102.46121,840.948,2358526,87.5,0,Urban,-0.733093235,0.00135678,32,0.00135678
IND.15.20_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.280922402,84,24.57153057,27.02875857,0.518037443,62209.17214,772.242,1026127,87.5,0,Urban,-0.907706763,0.008186121,84,0.008186121
IND.15.21_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.415536786,743,24.12962827,26.37409893,0.530634524,63001.51298,707.54,3428046,87.5,0,Urban,-0.807778395,0.021674155,743,0.021674155
IND.15.22_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.889681225,58,26.27442006,28.24731629,0.657363049,57056.30743,869.789,1803794,87.5,0,Urban,-1.272179263,0.003215445,58,0.003215445
IND.15.23_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.144033571,62,25.34995762,27.90502095,0.486337563,65040.64667,436.737,1126017,87.5,0,Urban,-0.392598307,0.005506134,62,0.005506134
IND.15.24_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,2.737609588,14,24.66672557,26.4879275,0.615461321,61884.78977,175.709,665055,87.5,0,Rural,-0.148202082,0.002105089,14,0.002105089
IND.15.2_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.052903654,19,24.51952476,26.94544762,0.457914129,60121.35529,343.358,1289890,87.5,0,Urban,-1.103735476,0.001472994,19,0.001472994
IND.15.3_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.792395307,40,25.54086071,27.44240464,0.837643739,49396.95618,750.314,1817442,87.5,0,Urban,-0.571734323,0.002200896,40,0.002200896
IND.15.4_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.933403294,113,25.704038,27.92509714,0.751905384,56661.95714,1477.224,2974046,87.5,0,Urban,-1.224205125,0.003799538,113,0.003799538
IND.15.5_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.925234217,9,25.93170631,27.81682714,0.723024832,53427.1228,404.123,1499335,87.5,0,Urban,-0.500239577,0.000600266,9,0.000600266
IND.15.6_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,0.941920337,146,25.06635452,27.78020286,0.484051824,58665.50048,412.028,1649988,87.5,0,Suburban,-1.215121785,0.008848549,146,0.008848549
IND.15.7_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.83447005,57,25.16760013,27.19840589,0.712051118,50951.28825,597.172,2971914,87.5,0,Urban,-0.54853157,0.001917956,57,0.001917956
IND.15.8_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.161067754,57,25.98374407,27.92032929,0.633553745,51980.56143,675.605,1508877,87.5,0,Urban,-1.005947149,0.003777644,57,0.003777644
IND.15.9_1,2020,30,19/07/2020,1,IND.15_1,3.174935155,1.904873075,51,23.46960602,25.39107381,0.569745447,57922.67724,230.939,1236499,87.5,0,Suburban,-0.510871829,0.004124548,51,0.004124548
IND.16.10_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.300080986,366,21.3581995,23.996563,0.213970191,78271.64571,162.065,1143400,87.5,0,Suburban,-0.892860649,0.032009795,366,0.032009795
IND.16.11_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.521125186,148,21.87331716,25.7096526,0.175551401,80596.27429,212.832,1760547,87.5,0,Suburban,-0.735836893,0.008406478,148,0.008406478
IND.16.12_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,0.94758176,1301,23.18773533,25.36206119,0.454966519,78020.94026,500.181,2270845,87.5,0,Urban,-1.209129264,0.057291449,1301,0.057291449
IND.16.13_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.532862764,589,21.99884895,25.40666964,0.126233594,76610.7325,366.294,2398807,87.5,0,Urban,-0.728150134,0.024553872,589,0.024553872
IND.16.14_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.101048138,1106,22.34583079,24.99107214,0.190400943,68868.03321,478.627,2037802,87.5,0,Urban,-1.05902463,0.054274164,1106,0.054274164
IND.16.15_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.338751282,388,22.18014598,25.74742625,0.19306406,73575.21357,256.939,1187592,87.5,0,Suburban,-0.863549908,0.032671153,388,0.032671153
IND.16.16_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.699234052,1038,23.32558016,26.71623743,0.413117395,68903.63095,263.135,2867283,87.5,0,Suburban,-0.625109616,0.036201519,1038,0.036201519
IND.16.17_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.682610324,666,20.77962563,23.84932786,0.236592846,83802.15257,271.891,1799251,87.5,0,Urban,-0.634940856,0.037015403,666,0.037015403
IND.16.18_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.272976393,308,22.27552289,25.31749429,0.138643405,72128.23943,327.183,1562439,87.5,0,Suburban,-0.913929434,0.01971277,308,0.01971277
IND.16.19_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.059873211,63,21.05261854,23.39097179,0.37347066,84821.18571,138.87,568328,87.5,0,Suburban,-1.09713792,0.011085148,63,0.011085148
IND.16.1_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.405750572,596,22.53289637,26.109991,0.285473076,72263.99714,320.407,2025194,87.5,0,Suburban,-0.814715833,0.029429279,596,0.029429279
IND.16.20_1,2020,30,19/07/2020,1,IND.16_1,3.174935155,1.420050486,401,21.3276131,25.25231048,0.236222169,92546.55629,408.019,1597452,87.5,0,Urban,-0.804594784,0.025102476,401,0.025102476
